iops,lat,block_size,n_jobs,iodepth,read_fraction,load_type,io_type,raid,n_disks,device_type,offset,id
53368,363856.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
52906,367993.25,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
52794,365787.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
51184,374479.75,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
53547,363061.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
53582,362766.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
52843,363507.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
53172,361714.0,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
50562,375436.25,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
53387,361039.75,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
53063,363795.5,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
52816,364986.0,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
52739,365084.25,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
51128,374161.25,128,4,9,59,random,read,4+1,24,nvme,0,hse-09132022-200246-z35719
36618,456578.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37024,451692.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36851,454310.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37408,451290.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36245,465995.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36947,451378.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37051,451739.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37372,447350.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36568,462373.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35464,477077.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36598,456554.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36632,456586.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36544,457673.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36124,458415.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
34144,500296.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36265,458304.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36577,456703.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36534,457549.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36493,457485.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35468,471717.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36679,454804.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36751,453962.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36103,462963.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36569,456541.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35785,468852.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36484,457851.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36247,460366.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35887,468569.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35778,470980.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
34877,478362.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35679,467476.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36518,455840.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36417,456558.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36526,456541.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35420,474991.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36427,460105.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36165,463276.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36326,459842.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36569,456574.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
34632,488533.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36039,465358.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36298,458028.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36106,461198.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36215,460426.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35611,475493.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37208,451796.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36905,451803.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36370,456956.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36620,457803.5,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35271,479172.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36773,452546.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36902,451131.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36919,457048.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37187,453265.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35343,484243.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37303,450609.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37049,453207.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
37019,454540.25,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
36877,456536.75,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
35530,477673.0,128,4,9,59,random,write,4+1,24,nvme,0,hse-09132022-200246-z35719
195280,147354.41,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196278,146633.43,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197985,145847.35,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197317,146153.37,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
189575,150344.37,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
190386,150519.43,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195517,147276.85,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196267,146812.76,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
193069,149704.04,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
193838,148125.33,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195729,147614.85,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
194511,147654.74,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196681,146782.61,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195618,147472.98,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195899,146981.3,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196456,146906.91,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
193788,149176.2,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195666,147250.52,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195070,147967.8,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195503,147163.63,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
194383,148243.24,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192758,149898.2,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195569,147566.26,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196460,147060.67,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196644,146886.72,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195238,147895.22,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196377,146713.15,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195841,147130.41,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195157,147821.2,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192925,148620.35,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192211,149781.11,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192047,150123.85,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
188558,152118.96,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
193998,149158.59,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
190664,150145.52,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195595,147499.35,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197733,145920.02,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195909,146460.24,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
184617,155259.52,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
190768,150186.0,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196066,146603.76,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196268,147083.63,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197798,145532.2,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195519,146854.76,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
191658,150466.67,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196710,146273.96,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
198451,145660.39,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
198076,145637.15,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192018,149341.61,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
192865,149314.46,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
196462,146659.85,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197884,146007.11,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197660,145642.65,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197155,146094.0,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
195715,147300.98,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
189434,151722.93,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
198958,144965.61,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
198210,145255.78,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
197689,146193.39,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
63337,150019.85,8,46,1,74,random,read,4+1,24,nvme,0,hse-09132022-215955-z63353
68608,246172.54,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68909,244825.0,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69337,241735.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69094,243173.87,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67008,255935.7,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67176,253249.02,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68621,245559.85,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69188,243109.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67759,247797.33,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68016,246928.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68516,243332.48,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68832,244982.39,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68937,242230.91,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68810,243113.2,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69097,242833.61,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68941,242450.41,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67541,246853.17,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69028,242769.76,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68598,243506.46,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68916,243818.7,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67982,246424.85,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67251,248129.13,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68546,243874.04,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68794,242417.28,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68970,241976.72,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68432,243857.98,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68974,242827.59,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69051,242707.65,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68642,243563.76,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68114,248185.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67863,247390.37,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67488,248167.2,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
66921,252684.09,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67852,245431.15,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67388,252460.87,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68924,243709.0,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69740,240707.8,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69389,243946.43,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
64691,264061.13,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
66963,252842.72,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69233,244135.2,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68562,244622.11,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
70002,240853.48,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69061,245028.54,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67262,249812.83,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68881,245178.91,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69564,240543.52,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69894,240313.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67858,249566.3,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
67554,250326.11,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68785,244568.33,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69075,242543.13,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69861,241149.0,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69153,243527.72,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
68902,244206.91,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
66605,254018.93,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
70056,239842.8,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
70130,240329.24,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
69058,242608.59,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
22320,250569.35,8,46,1,74,random,write,4+1,24,nvme,0,hse-09132022-215955-z63353
433343,1066351.84,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
429821,1074687.92,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431254,1068332.24,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433327,1070488.92,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
430334,1073617.68,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
429330,1076527.26,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
425352,1085187.48,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432774,1066153.28,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433983,1067944.24,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433411,1067548.82,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433214,1069092.86,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432573,1069796.56,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431933,1070657.5,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
426288,1082943.36,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
428064,1078709.64,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431842,1075364.02,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433854,1069544.6,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432704,1068299.08,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431331,1074949.62,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433531,1067887.78,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
430819,1073512.26,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432287,1070517.56,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431359,1071070.16,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432337,1067745.02,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
434613,1062278.68,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433782,1071097.8,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432132,1072877.26,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431642,1073128.3,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431704,1071535.22,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433037,1071199.96,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432291,1068437.82,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
434714,1068175.92,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431436,1072970.48,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432767,1074927.86,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433436,1068803.14,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431765,1068703.08,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431019,1072683.94,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
430598,1072042.1,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
425855,1082997.04,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431473,1072203.96,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
425911,1081786.52,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431899,1068692.38,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433144,1068175.32,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433963,1064858.8,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432182,1068632.48,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433421,1066387.3,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
428912,1083233.46,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
430691,1076993.86,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
423127,1087800.1,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433344,1065049.72,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432428,1072012.66,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433532,1068460.12,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433880,1067217.76,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433383,1066511.06,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
433388,1062119.7,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432506,1066971.88,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
432631,1070329.36,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431371,1074213.68,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
431946,1071905.86,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
221386,1026734.68,16,50,14,79,random,read,4+1,24,nvme,0,hse-09132022-224006-z66619
114736,2071372.32,16,50,14,79,random,write,4+1,24,nvme,0,hse-09132022-224006-z66619
115265,2058175.66,16,50,14,79,random,write,4+1,24,nvme,0,hse-09132022-224006-z66619
115027,2077461.36,16,50,14,79,random,write,4+1,24,nvme,0,hse-09132022-224006-z66619
